name,faction,start_date,end_date
Семерак Остап Михайлович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Семинога Анатолій Іванович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Семинога Анатолій Іванович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2011-02-01
Сенченко Андрій Віленович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Сенченко Андрій Віленович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Сербін Юрій Сергійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Сербін Юрій Сергійович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2012-11-06
Сивульський Микола Іванович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2008-05-23
Симоненко Петро Миколайович,Фракція Комуністичної партії України,2007-11-23,
Синиця Артем Миколайович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Сирота Михайло Дмитрович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2008-08-25
Сівкович Володимир Леонідович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-11
Сігал Євген Якович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Сігал Євген Якович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2010-12-02
Сігал Євген Якович,Фракція Партії регіонів у Верховній Раді України,2011-05-17,
Сідельник Іван Іванович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Сідельник Іван Іванович,"Група ""Реформи заради майбутнього"" у Верховній Раді України",2011-02-16,
Сінченко Віктор Миколайович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2008-09-05,2010-11-19
Сінченко Віктор Миколайович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
Скибінецький Олександр Матвійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Скибінецький Олександр Матвійович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Скубашевський Станіслав Валеріанович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-12
Скубенко Володимир Петрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Скубенко Володимир Петрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2010-12-02
Скубенко Володимир Петрович,Фракція Партії регіонів у Верховній Раді України,2011-04-06,
Скудар Георгій Маркович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Слаута Віктор Андрійович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-11
Слободян Олександр В'ячеславович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Смітюх Григорій Євдокимович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Соболєв Сергій Владиславович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Соболєв Сергій Владиславович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Соколов Михайло Володимирович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Соколов Михайло Володимирович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Солошенко Микола Павлович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Солтус Павло Станіславович,Фракція Партії регіонів у Верховній Раді України,2011-02-15,
Сорочинська-Кириленко Раїса Миколаївна,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Сорочинська-Кириленко Раїса Миколаївна,"Група ""Реформи заради майбутнього"" у Верховній Раді України",2011-02-16,
Сочка Олександр Олександрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2008-06-03,2010-11-16
Сочка Олександр Олександрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Сподаренко Іван Васильович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,2009-12-17
Стельмашенко Василь Петрович,Фракція Партії регіонів у Верховній Раді України,2010-03-30,
Степаненко Анатолій Анатолійович,Фракція Партії регіонів у Верховній Раді України,2011-02-15,
Стець Юрій Ярославович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Стецьків Тарас Степанович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Стешенко Олександр Миколайович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2008-06-03,2010-11-16
Стешенко Олександр Миколайович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Стойко Іван Михайлович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Столар Вадим Михайлович,Фракція Партії регіонів у Верховній Раді України,2010-04-27,
Стоян Олександр Миколайович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Стретович Володимир Миколайович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Сулковський Павло Гнатович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Супруненко Олександр Іванович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Суслов Євгеній Іванович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Суслов Євгеній Іванович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2012-03-14
Сухий Ярослав Михайлович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Сушкевич Валерій Михайлович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Сушкевич Валерій Михайлович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Табачник Дмитро Володимирович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-11
Табачнік Яків Піневич,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Талишев Євген Іванович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2012-03-13,
Таран Віктор Васильович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Таран Віктор Васильович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Тарасюк Борис Іванович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Тедеєв Ельбрус Сосланович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Терещук Сергій Миколайович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2010-11-19
Терещук Сергій Миколайович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
Терьохін Сергій Анатолійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Терьохін Сергій Анатолійович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Тимошенко Микола Михайлович,Фракція Комуністичної партії України,2007-11-23,2008-12-16
Тимошенко Юлія Володимирівна,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2007-12-19
Тихонов Віктор Миколайович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-11
Тищенко Олег Іванович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2009-07-16,2010-11-16
Тищенко Олег Іванович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Тітенко Сергій Михайлович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-04-16
Ткач Роман Володимирович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Ткаченко Олександр Миколайович,Фракція Комуністичної партії України,2007-11-23,
Толстенко Володимир Леонідович,Фракція Партії регіонів у Верховній Раді України,2010-03-30,
Толстоухов Анатолій Володимирович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-03-11
Томенко Микола Володимирович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2010-09-21,2010-10-16
Тополов Віктор Семенович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Трайдук Микола Федорович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Трайдук Микола Федорович,"Група ""Реформи заради майбутнього"" у Верховній Раді України",2011-02-16,
Трегубов Юрій Валентинович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Трегубов Юрій Валентинович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Третьяков Олександр Юрійович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Триндюк Юрій Григорович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Триндюк Юрій Григорович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Трофименко Вадим Всеволодович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Трофименко Вадим Всеволодович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Тулуб Сергій Борисович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2010-04-16
Турманов Віктор Іванович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Турчинов Олександр Валентинович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2007-12-19
Уколов Віктор Олександрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Уколов Віктор Олександрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Унгурян Павло Якимович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2008-06-03,2010-11-16
Унгурян Павло Якимович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Федорчук Ярослав Петрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2010-09-21,2010-11-16
Федорчук Ярослав Петрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Федун Олексій Леонідович,Фракція Партії регіонів у Верховній Раді України,2008-06-05,
Фельдман Олександр Борисович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Фельдман Олександр Борисович,Фракція Партії регіонів у Верховній Раді України,2011-03-16,
Фесенко Леонід Іванович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2011-02-04
Філенко Володимир Пилипович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Філенко Володимир Пилипович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Філіпчук Георгій Георгійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2007-12-19
Фомін Олександр Вікторович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2010-05-11,2010-11-16
Фомін Олександр Вікторович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Хара Василь Георгійович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Харлім Валерій Михайлович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Харовський Сергій Юрійович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,2012-07-03
Харовський Сергій Юрійович,Фракція Партії регіонів у Верховній Раді України,2012-07-03,
Хмельницький Василь Іванович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Хомутиннік Віталій Юрійович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Храпов Сергій Анатолійович,Фракція Комуністичної партії України,2007-11-23,
Царьков Євген Ігорович,Фракція Комуністичної партії України,2008-12-23,
Царьов Олег Анатолійович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Цибенко Петро Степанович,Фракція Комуністичної партії України,2007-11-23,
Цюрко Петро Іванович,Фракція Партії регіонів у Верховній Раді України,2010-04-27,
Чепинога Віталій Михайлович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Чепинога Віталій Михайлович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Черкаський Ігор Борисович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2008-05-23
Черній Василь Васильович,Фракція Народної Партії у Верховній Раді України,2011-11-01,
Черноморов Олександр Миколайович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Черпіцький Олег Зенович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Чертков Юрій Дмитрович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Чечетов Михайло Васильович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Чмирь Юрій Павлович,Фракція Партії регіонів у Верховній Раді України,2010-03-30,2010-04-16
Чорновіл Тарас Вячеславович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,2009-06-23
Чорновіл Тарас Вячеславович,"Група ""Реформи заради майбутнього"" у Верховній Раді України",2011-02-16,2012-02-09
Чорноволенко Олександр Віленович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Чуднов Василь Михайлович,Фракція Партії регіонів у Верховній Раді України,2010-03-30,
Чудновський Віталій Олегович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Чудновський Віталій Олегович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шаго Євген Петрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шаго Євген Петрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шаманов Валерій Вікторович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шаманов Валерій Вікторович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2010-12-15
Шаров Ігор Федорович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2010-11-19
Шаров Ігор Федорович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
Швець Віктор Дмитрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Швець Віктор Дмитрович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шевченко Андрій Віталійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шевченко Андрій Віталійович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шевчук Олег Борисович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шевчук Олег Борисович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шевчук Сергій Володимирович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шевчук Сергій Володимирович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шемчук Віктор Вікторович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Шенцев Дмитро Олексійович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Шепелев Олександр Олександрович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-09-21
Шепелев Олександр Олександрович,Фракція Партії регіонів у Верховній Раді України,2010-10-05,2011-12-09
Шершун Микола Харитонович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2010-11-19
Шершун Микола Харитонович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
Шишкіна Еліна Вікторівна,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шишкіна Еліна Вікторівна,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шишкіна Зоя Леонідівна,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шишкіна Зоя Леонідівна,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шиянов Борис Анатолійович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-12-25,2010-11-16
Шиянов Борис Анатолійович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,2012-09-04
Шкіль Андрій Васильович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шкіль Андрій Васильович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шкіря Ігор Миколайович,Фракція Партії регіонів у Верховній Раді України,2007-11-23,
Шкутяк Зіновій Васильович,"Фракція Блоку ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",2007-11-23,
Шлемко Дмитро Васильович,"Фракція ""Блок Юлії Тимошенко"" (політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і Порядок"")",2007-11-23,2010-11-16
Шлемко Дмитро Васильович,"Фракція ""Блок Юлії Тимошенко - ""Батьківщина""",2010-11-16,
Шмельова Світлана Олександрівна,Фракція Комуністичної партії України,2007-11-23,
Шмідт Микола Олегович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2010-11-19
Шмідт Микола Олегович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
Шпак Василь Федорович,"Фракція ""Блок Литвина"" (Народна Партія, Трудова партія України) у Верховній Раді України",2007-11-23,2010-11-19
Шпак Василь Федорович,Фракція Народної Партії у Верховній Раді України,2010-11-19,
